model,response_model,image_path,zpid,room_type,replicate,score,level,confidence,valid,room_type_judgment,reasoning,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,thought_tokens,latency_s,cost_usd,error
gpt-4o,gpt-4o-2024-08-06,images/320251340/320251340_4.jpg,320251340,bedroom,2,5.5,6,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with a matching furniture set, layered bedding, and an area rug. The large windows and modern artwork add to the upscale feel, while the neutral color palette and quality materials suggest a nicely renovated space. However, it lacks the more opulent features of higher luxury levels, such as custom millwork or architectural detailing.",2243,100,1920,0,0,5.811,0.004208,
gpt-4o,gpt-4o-2024-08-06,images/30786133/30786133_15.jpg,30786133,bedroom,1,2.0,2,0.95,True,bedroom,"The room is empty, with basic finishes and a simple ceiling fan. The walls and flooring are in decent condition but lack any design elements or furnishings. This aligns with a Level 2, as it is a functional shell with no design.",2583,78,2176,0,0,7.396,0.004517,
gpt-4o,gpt-4o-2024-08-06,images/320251340/320251340_4.jpg,320251340,bedroom,3,5.5,6,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with a matching furniture set, layered bedding, and an area rug. The large windows and modern artwork add to the upscale feel, while the overall styling is clean and sophisticated. These elements align with a Level 5 rating, indicating a nicely renovated space.",2243,88,1920,0,0,6.015,0.004087,
gpt-4o,gpt-4o-2024-08-06,images/320251340/320251340_4.jpg,320251340,bedroom,4,5.5,6,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with a matching furniture set, layered bedding, and an area rug. The large windows and modern artwork add to the upscale feel, while the neutral color palette and quality materials suggest a nicely renovated space. However, it lacks the architectural details and premium materials seen in higher luxury levels.",2243,93,1920,0,0,4.905,0.004137,
gemini-2.5-flash,,images/338705381/338705381_11.jpg,338705381,bedroom,5,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/439578555/439578555_17.jpg,439578555,bedroom,1,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/111711535/111711535_7.jpg,111711535,bedroom,1,4.0,4,0.9,True,bedroom,"The bedroom features a simple yet clean design with a neutral color palette. The parquet flooring is well-maintained, and the room includes basic furniture such as a bed, side table, and chair. The decor is minimal, with a single piece of artwork and a lamp. Overall, it is functional and tidy but lacks upscale or designer elements.",2243,98,0,0,0,5.054,0.006587,
gpt-4o,gpt-4o-2024-08-06,images/30786133/30786133_15.jpg,30786133,bedroom,2,2.0,2,0.95,True,bedroom,"The room is empty with basic finishes, including a simple ceiling fan and plain walls. The flooring appears to be in decent condition, but there is no furniture or decor, making it a functional shell without any design elements. This aligns with Level 2, which is characterized by basic and empty spaces.",2583,90,2176,0,0,4.177,0.004638,
gemini-2.5-flash,,images/439578555/439578555_17.jpg,439578555,bedroom,2,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/439578555/439578555_17.jpg,439578555,bedroom,3,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/439578555/439578555_17.jpg,439578555,bedroom,4,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/439578555/439578555_17.jpg,439578555,bedroom,5,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/111711535/111711535_7.jpg,111711535,bedroom,3,4.0,4,0.9,True,bedroom,"The bedroom features a simple yet clean design with a neutral color palette. The parquet flooring is well-maintained, and the room includes basic furniture such as a bed, side table, and chair. The decor is minimal, with a single piece of artwork and a lamp. Overall, it is functional and tidy but lacks upscale or designer elements.",2243,98,1920,0,0,9.28,0.004188,
gpt-4o,gpt-4o-2024-08-06,images/320251340/320251340_4.jpg,320251340,bedroom,5,5.5,6,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with a matching furniture set, layered bedding, and an area rug. The large windows and modern artwork add to the upscale feel, while the neutral color palette and quality materials suggest a nicely renovated space. However, it lacks the architectural details and premium materials seen in higher luxury levels.",2243,93,1920,0,0,8.079,0.004137,
gpt-4o,gpt-4o-2024-08-06,images/111711535/111711535_7.jpg,111711535,bedroom,4,4.0,4,0.9,True,bedroom,"The bedroom features a simple yet clean design with a neutral color palette. The parquet flooring is well-maintained, and the room includes basic furniture like a bed, side table, and chair. The decor is minimal, with a single piece of artwork and a lamp. Overall, it is functional and tidy but lacks upscale or designer elements.",2243,97,1920,0,0,7.264,0.004177,
gpt-4o,gpt-4o-2024-08-06,images/111711535/111711535_7.jpg,111711535,bedroom,5,4.0,4,0.9,True,bedroom,"The bedroom features a simple yet clean design with a neutral color palette. The parquet flooring is well-maintained, and the room includes basic furniture such as a bed, side table, and chair. The decor is minimal, with a single piece of artwork and a lamp. Overall, it is functional and tidy but lacks upscale or designer elements.",2243,98,1920,0,0,7.495,0.004188,
gemini-2.5-flash,,images/320252928/320252928_7.jpg,320252928,bedroom,1,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/79713844/79713844_16.jpg,79713844,bedroom,1,2.0,2,0.95,True,bedroom,"The room is empty with basic features such as a ceiling fan, hardwood flooring, and a window air conditioning unit. The walls are painted in a simple blue color, and there is no furniture or decor present. This aligns with a basic, functional space without any design elements, similar to Level 2 examples.",2243,92,0,0,0,5.156,0.006528,
gemini-2.5-flash,,images/320252928/320252928_7.jpg,320252928,bedroom,2,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/79713844/79713844_16.jpg,79713844,bedroom,2,2.0,2,0.95,True,bedroom,"The room is empty with basic features such as a ceiling fan, hardwood flooring, and a window air conditioning unit. The walls are painted in a simple blue color, and there is no furniture or decor present. This aligns with a basic, functional space without any design elements or updates.",2243,87,1920,0,0,4.853,0.004078,
gemini-2.5-flash,,images/320252928/320252928_7.jpg,320252928,bedroom,3,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/79713844/79713844_16.jpg,79713844,bedroom,4,2.0,2,0.95,True,bedroom,"The room is empty with basic features such as a ceiling fan, hardwood flooring, and a window air conditioning unit. The walls are painted in a simple blue color, and there is no furniture or decor present. This aligns with a basic, functional space without any design elements or updates.",2243,87,1920,0,0,5.029,0.004078,
gemini-2.5-flash,,images/320252928/320252928_7.jpg,320252928,bedroom,4,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/320252928/320252928_7.jpg,320252928,bedroom,5,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/300074943/300074943_5.jpg,300074943,bedroom,1,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/79713844/79713844_16.jpg,79713844,bedroom,5,2.0,2,0.95,True,bedroom,"The room is empty with basic features such as a ceiling fan, hardwood flooring, and a window air conditioning unit. The walls are painted in a simple blue color, and there is no furniture or decor present. This aligns with a basic, functional space without any design elements or updates.",2243,87,1920,0,0,4.427,0.004078,
gpt-4o,gpt-4o-2024-08-06,images/122588155/122588155_12.jpg,122588155,bedroom,1,7.0,7,0.9,True,bedroom,"The bedroom features a four-poster bed with intricate woodwork, which is a hallmark of luxury design. The room has detailed wood paneling and decorative ceiling elements, adding to its upscale appearance. However, the overall styling and condition do not reach the opulence of ultra-luxury, placing it in the luxury category.",2583,95,0,0,0,5.094,0.007408,
gpt-4o,gpt-4o-2024-08-06,images/122588155/122588155_12.jpg,122588155,bedroom,2,7.0,7,0.9,True,bedroom,"The bedroom features a four-poster bed with intricate woodwork, which is a hallmark of luxury design. The room has detailed wood paneling and a decorative ceiling, adding to its upscale appearance. However, the overall styling and condition do not reach the opulence of ultra-luxury, placing it in the luxury category.",2583,95,0,0,0,5.728,0.007408,
gemini-2.5-flash,,images/300074943/300074943_5.jpg,300074943,bedroom,2,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/122588155/122588155_12.jpg,122588155,bedroom,3,7.0,7,0.9,True,bedroom,"The bedroom features a four-poster bed with intricate woodwork, which is a hallmark of luxury design. The room has detailed wood paneling and a decorative ceiling, adding to its upscale appearance. However, the overall styling and condition do not reach the opulence of ultra-luxury, placing it in the luxury category.",2583,95,2176,0,0,7.56,0.004687,
gemini-2.5-flash,,images/300074943/300074943_5.jpg,300074943,bedroom,3,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/111711535/111711535_7.jpg,111711535,bedroom,2,4.0,4,0.9,True,bedroom,"The bedroom features a simple yet clean design with a neutral color palette. The parquet flooring is well-maintained, and the room includes basic furniture such as a bed, side table, and chair. The decor is minimal, with a single piece of artwork and a lamp. The room is functional and tidy but lacks upscale or designer elements.",2243,97,0,0,0,7.15,0.006578,
gemini-2.5-flash,,images/300074943/300074943_5.jpg,300074943,bedroom,4,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/122588155/122588155_12.jpg,122588155,bedroom,4,6.5,7,0.9,True,bedroom,"The bedroom features a four-poster bed with intricate woodwork, which is a hallmark of luxury design. The room has detailed wood paneling and a decorative ceiling, adding to its upscale appearance. However, the overall styling and condition suggest it is not at the highest level of luxury, as it lacks some modern amenities and finishes seen in ultra-luxury spaces.",2583,103,2176,0,0,7.037,0.004768,
gemini-2.5-flash,,images/300074943/300074943_5.jpg,300074943,bedroom,5,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/458844757/458844757_2.jpg,458844757,bedroom,1,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/458844757/458844757_2.jpg,458844757,bedroom,2,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/122588155/122588155_12.jpg,122588155,bedroom,5,6.5,7,0.9,True,bedroom,"The bedroom features a four-poster bed with intricate woodwork, which is a hallmark of luxury design. The room has detailed wood paneling and a decorative ceiling, adding to its upscale appearance. However, the overall styling and condition suggest it is not at the highest level of luxury, as it lacks some modern amenities and finishes seen in ultra-luxury spaces.",2583,103,2176,0,0,5.284,0.004768,
gpt-4o,gpt-4o-2024-08-06,images/457610719/457610719_4.jpg,457610719,bedroom,2,6.2,6,0.9,True,bedroom,"The bedroom features a contemporary design with a cohesive color palette, modern furniture, and stylish decor. The large windows and balcony access add to the spacious feel, while the artwork and lighting fixtures enhance the upscale ambiance. The room is well-styled and appears to be in excellent condition, aligning with a Level 6 description.",2243,94,0,0,0,7.58,0.006548,
gpt-4o,gpt-4o-2024-08-06,images/79713844/79713844_16.jpg,79713844,bedroom,3,2.0,2,0.95,True,bedroom,"The room is empty with basic features such as a ceiling fan, hardwood flooring, and a window air conditioning unit. The walls are painted in a simple blue color, and there is no furniture or decor present. This aligns with a basic, functional space without any design elements or updates.",2243,87,0,0,0,7.11,0.006477,
gemini-2.5-flash,,images/458844757/458844757_2.jpg,458844757,bedroom,3,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/457610719/457610719_4.jpg,457610719,bedroom,3,6.2,6,0.9,True,bedroom,"The bedroom features a contemporary design with a cohesive color palette, modern furniture, and stylish decor. The large windows and balcony access add to the spacious feel, while the artwork and lighting fixtures enhance the upscale ambiance. The room is well-styled and appears to be in excellent condition, aligning with a Level 6 description.",2243,94,1920,0,0,5.104,0.004148,
gemini-2.5-flash,,images/458844757/458844757_2.jpg,458844757,bedroom,4,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/457610719/457610719_4.jpg,457610719,bedroom,4,5.5,6,0.9,True,bedroom,"The bedroom features a contemporary design with a cohesive color palette, modern furniture, and stylish decor. The large windows and balcony access add to the spacious feel, while the artwork and lighting fixtures enhance the upscale ambiance. The room is well-styled and appears to be in excellent condition, aligning with a nicely renovated space.",2243,93,1920,0,0,6.138,0.004137,
gpt-4o,gpt-4o-2024-08-06,images/457610719/457610719_4.jpg,457610719,bedroom,5,6.2,6,0.9,True,bedroom,"The bedroom features a contemporary design with a cohesive color palette, modern furniture, and stylish decor. The large windows and balcony access add to the spacious feel, while the artwork and lighting fixtures enhance the upscale ambiance. The room is well-styled and appears to be in excellent condition, aligning with a Level 6 upscale/designer bedroom.",2243,97,1920,0,0,4.909,0.004177,
gemini-2.5-flash,,images/458844757/458844757_2.jpg,458844757,bedroom,5,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/30599448/30599448_10.jpg,30599448,bedroom,1,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/30599448/30599448_10.jpg,30599448,bedroom,2,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/30599448/30599448_10.jpg,30599448,bedroom,3,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/245015247/245015247_4.jpg,245015247,bedroom,2,5.5,6,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with a clean, minimalist aesthetic. The furniture, including the upholstered bed and modern side tables, is well-coordinated. The room has good lighting and a simple yet effective decor with artwork and plants. The hardwood flooring adds to the overall appeal, making it clearly above average but not quite upscale or designer level.",2243,100,0,0,0,5.31,0.006607,
gpt-4o,gpt-4o-2024-08-06,images/457610719/457610719_4.jpg,457610719,bedroom,1,6.2,6,0.9,True,bedroom,"The bedroom features a contemporary design with a cohesive color palette, modern furniture, and stylish decor. The large windows and balcony access add to the spacious feel, while the artwork and lighting fixtures enhance the upscale ambiance. The room is well-styled and appears to be in excellent condition, aligning with Level 6 characteristics.",2243,93,1920,0,0,5.667,0.004137,
gpt-4o,gpt-4o-2024-08-06,images/245015247/245015247_4.jpg,245015247,bedroom,3,5.5,6,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with a clean, minimalist aesthetic. The furniture, including the upholstered bed and modern side tables, is well-coordinated. The room has good lighting and a simple yet effective decor with artwork and plants. The hardwood flooring adds to the overall appeal, making it clearly above average but not quite upscale or designer level.",2243,100,1920,0,0,4.706,0.004208,
gpt-4o,gpt-4o-2024-08-06,images/245015247/245015247_4.jpg,245015247,bedroom,5,5.0,5,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with a neutral color palette and modern furniture. The hardwood flooring and simple yet stylish decor, including artwork and plants, contribute to a nicely renovated appearance. However, it lacks the upscale features like statement lighting or premium materials seen in higher levels.",2243,85,1920,0,0,4.705,0.004058,
gemini-2.5-flash,,images/30599448/30599448_10.jpg,30599448,bedroom,4,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/2054934812/2054934812_14.jpg,2054934812,bedroom,1,2.0,2,0.95,True,bedroom,"The room is empty with basic features such as a ceiling fan and hardwood floors. The walls are plain white, and there is no furniture or decor, indicating a lack of design elements. The condition of the floor appears worn, which detracts from the overall appeal.",2243,83,0,0,0,5.295,0.006437,
gemini-2.5-flash,,images/30599448/30599448_10.jpg,30599448,bedroom,5,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/2054934812/2054934812_14.jpg,2054934812,bedroom,2,2.0,2,0.95,True,bedroom,"The room is empty with basic features such as a ceiling fan and hardwood floors. The walls are plain white, and there is no furniture or decor, indicating a lack of design elements. The condition of the floor appears worn, which detracts from the overall appeal.",2243,83,1920,0,0,6.943,0.004038,
gemini-2.5-flash,,images/444358981/444358981_11.jpg,444358981,bedroom,1,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/444358981/444358981_11.jpg,444358981,bedroom,2,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/245015247/245015247_4.jpg,245015247,bedroom,1,5.0,5,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with a neutral color palette and modern furniture. The hardwood flooring and simple yet stylish decor, including artwork and plants, contribute to a nicely renovated appearance. However, it lacks the upscale features like statement lighting or premium materials seen in higher levels.",2243,85,1920,0,0,6.579,0.004058,
gemini-2.5-flash,,images/444358981/444358981_11.jpg,444358981,bedroom,3,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/444358981/444358981_11.jpg,444358981,bedroom,4,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/2054934812/2054934812_14.jpg,2054934812,bedroom,3,2.0,2,0.95,True,bedroom,"The room is empty with basic features such as a ceiling fan and hardwood flooring. The walls are plain white, and there is no furniture or decor, indicating a lack of design elements. The condition of the floor appears worn, which detracts from the overall appeal.",2243,83,1920,0,0,5.364,0.004038,
gpt-4o,gpt-4o-2024-08-06,images/245015247/245015247_4.jpg,245015247,bedroom,4,5.5,6,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with a clean, minimalist aesthetic. The furniture, including the upholstered bed and modern side tables, is well-coordinated. The room has good lighting and a simple yet effective decor with artwork and plants. The hardwood flooring adds to the overall appeal, making it clearly above average but not quite upscale or designer level.",2243,100,1920,0,0,4.352,0.004208,
gpt-4o,gpt-4o-2024-08-06,images/451821668/451821668_4.jpg,451821668,bedroom,1,5.5,6,0.9,True,bedroom,"The bedroom features a contemporary design with a neutral color palette and modern artwork. The upholstered headboard and layered bedding add a touch of luxury. The room is well-lit with large windows and has a clean, minimalist aesthetic. However, it lacks the architectural details and premium materials seen in higher luxury levels.",2243,90,0,0,0,7.341,0.006508,
gemini-2.5-flash,,images/444358981/444358981_11.jpg,444358981,bedroom,5,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/2054934812/2054934812_14.jpg,2054934812,bedroom,5,2.0,2,0.95,True,bedroom,"The room is empty with basic features such as a ceiling fan and hardwood flooring. The walls are plain white, and there is no furniture or decor, indicating a lack of design elements. The condition of the floor appears worn, which detracts from the overall appeal.",2243,83,1920,0,0,5.467,0.004038,
gemini-2.5-flash,,images/458844757/458844757_1.jpg,458844757,living_room,1,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/451821668/451821668_4.jpg,451821668,bedroom,2,5.5,6,0.9,True,bedroom,"The bedroom features a contemporary design with a neutral color palette and modern artwork. The upholstered headboard and layered bedding add a touch of luxury. The room is well-lit with large windows and has a clean, minimalist aesthetic. However, it lacks the architectural details and premium materials seen in higher luxury levels.",2243,90,1920,0,0,8.472,0.004108,
gpt-4o,gpt-4o-2024-08-06,images/451821668/451821668_4.jpg,451821668,bedroom,3,5.5,6,0.9,True,bedroom,"The bedroom features a contemporary design with a neutral color palette and modern artwork. The upholstered headboard and layered bedding add a touch of luxury. The room is well-lit with large windows and has a clean, minimalist aesthetic. However, it lacks the architectural details and premium materials seen in higher luxury levels.",2243,90,1920,0,0,5.745,0.004108,
gemini-2.5-flash,,images/458844757/458844757_1.jpg,458844757,living_room,2,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
